ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	基础生命值	基础攻击力	基础防御力	暴击率	暴击抗性	暴击伤害	火元素抗性	草元素抗性	水元素抗性	电元素抗性	风元素抗性	冰元素抗性	岩元素抗性	火元素伤害加成	草元素伤害加成	水元素伤害加成	电元素伤害加成	风元素伤害加成	冰元素伤害加成	岩元素伤害加成	[属性成长]1类型	[属性成长]1曲线	[属性成长]2类型	[属性成长]2曲线	[属性成长]3类型	[属性成长]3曲线	元素精通	物理抗性	物理伤害加成	类型	描述	安全等级	服务器脚本	战斗Config	精英词缀	AI	是否AI校验	装备1	装备2	会游泳	[掉落]1ID	[掉落]1血量百分比	[掉落]2ID	[掉落]2血量百分比	[掉落]3ID	[掉落]3血量百分比	击杀掉落ID	全地图奖励	视距等级	是否离线重置	不在指定天气下出生	特性组ID	联机动态属性ID	外观	生物大类ID	安全检测	战斗音乐	entityBudget档位
25020204	(test)盗宝团神射手（行秋线）	ART/Char/Monster/Monster_Thoarder_Male_Standard_Crossbow_02/Monster_Thoarder_Male_Standard_Crossbow_02_03	ART/Char/Monster/Monster_Thoarder_Male_Standard_Crossbow_02/Monster_Thoarder_Male_Standard_Crossbow_02_03_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_Crossbow_02/Monster_Thoarder_Male_Standard_Crossbow_02	ART/Char/Monster/Monster_Thoarder_Male_Standard_Crossbow_02/Monster_Thoarder_Male_Standard_Crossbow_02_Remote	4001	16.3008	15.072	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_Standard_Crossbow_02		sentry02		50004025			22010010	66	22010010	33	0	0	22010010					25020101	1	Thoarder_Male_Standard_Crossbow_02_03	50202		1	8
25030101	「卡门」	ART/Char/Monster/Monster_Thoarder_Male_Shovel_01/Monster_Thoarder_Male_Shovel_01	ART/Char/Monster/Monster_Thoarder_Male_Shovel_01/Monster_Thoarder_Male_Shovel_01_Remote	ART/Char/Monster/Monster_Thoarder_Male_Shovel_01/Monster_Thoarder_Male_Shovel_01	ART/Char/Monster/Monster_Thoarder_Male_Shovel_01/Monster_Thoarder_Male_Shovel_01_Remote	4001	40.752	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_Shovel_01		sentry02		50004027			22010020	66	22010020	33	0	0	22010030					25030101	1	Thoarder_Male_Fat_Shovel_01	50301		1	8
25030201	盗宝团掘墓者	ART/Char/Monster/Monster_Thoarder_Male_Fat_Shovel_03/Monster_Thoarder_Male_Fat_Shovel_03	ART/Char/Monster/Monster_Thoarder_Male_Fat_Shovel_03/Monster_Thoarder_Male_Fat_Shovel_03_Remote	ART/Char/Monster/Monster_Thoarder_Male_Fat_Shovel_03/Monster_Thoarder_Male_Fat_Shovel_03	ART/Char/Monster/Monster_Thoarder_Male_Fat_Shovel_03/Monster_Thoarder_Male_Fat_Shovel_03_Remote	4001	27.168	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	盗宝团铲子	0		ConfigMonster_Thoarder_Male_Fat_Shovel_03		sentry02		50004027			22010010	75	22010010	50	22010010	25	22010020					25030101	1	Thoarder_Male_Fat_Shovel_03	50302		1	3
25030301	盗宝团船橹	ART/Char/Monster/Monster_Thoarder_Male_Fat_Shovel_02/Monster_Thoarder_Male_Fat_Shovel_02	ART/Char/Monster/Monster_Thoarder_Male_Fat_Shovel_02/Monster_Thoarder_Male_Fat_Shovel_02_Remote	ART/Char/Monster/Monster_Thoarder_Male_Fat_Shovel_02/Monster_Thoarder_Male_Fat_Shovel_02	ART/Char/Monster/Monster_Thoarder_Male_Fat_Shovel_02/Monster_Thoarder_Male_Fat_Shovel_02_Remote	4001	27.168	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	盗宝团船橹	0		ConfigMonster_Thoarder_Male_Fat_Shovel_02		sentry02		50004039			22010010	75	22010010	50	22010010	25	22010020					25030101	1	Thoarder_Male_Fat_Shovel_02	50303		1	8
25040101	「大姐头」	ART/Char/Monster/Monster_Thoarder_Female_Hatchet_01/Monster_Thoarder_Female_Hatchet_01	ART/Char/Monster/Monster_Thoarder_Female_Hatchet_01/Monster_Thoarder_Female_Hatchet_01_Remote	ART/Char/Monster/Monster_Thoarder_Female_Hatchet_01/Monster_Thoarder_Female_Hatchet_01	ART/Char/Monster/Monster_Thoarder_Female_Hatchet_01/Monster_Thoarder_Female_Hatchet_01_Remote	4001	32.6016	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Female_Hatchet_01		sentry02		50004026			22010010	75	22010010	50	22010010	25	22010020					25040101	1	Thoarder_Female_Standard_Hatchet_01	50401		1	8
25050101	千岩军士兵	ART/Char/Monster/Monster_LiYue_Sergeant_Male_01/Monster_LiYue_Sergeant_Male_01	ART/Char/Monster/Monster_LiYue_Sergeant_Male_01/Monster_LiYue_Sergeant_Male_01_Remote	ART/Char/Monster/Monster_LiYue_Sergeant_Male_01/Monster_LiYue_Sergeant_Male_01	ART/Char/Monster/Monster_LiYue_Sergeant_Male_01/Monster_LiYue_Sergeant_Male_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_LiYue_Sergeant_Male_01		sentry02		50004028			22010010	66	22010010	33	0	0	22010020					25050101	1	Millelith_Male_01	50501		1	8
25050201	千岩军教头	ART/Char/Monster/Monster_LiYue_Sergeant_Male_02/Monster_LiYue_Sergeant_Male_02	ART/Char/Monster/Monster_LiYue_Sergeant_Male_02/Monster_LiYue_Sergeant_Male_02_Remote	ART/Char/Monster/Monster_LiYue_Sergeant_Male_02/Monster_LiYue_Sergeant_Male_02	ART/Char/Monster/Monster_LiYue_Sergeant_Male_02/Monster_LiYue_Sergeant_Male_02_Remote	4001	32.6016	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1		0		ConfigMonster_LiYue_Sergeant_Male_02		sentry02		50004030			22010010	75	22010010	50	22010010	25	22010020					25050201	1	Millelith_Male_02	50502		1	4
25060101	(test)盗宝团肌肉男空手	ART/Char/Monster/Monster_Thoarder_MuscleMan_NoWeapon_01/Monster_Thoarder_MuscleMan_NoWeapon_01	ART/Char/Monster/Monster_Thoarder_MuscleMan_NoWeapon_01/Monster_Thoarder_MuscleMan_NoWeapon_01_Remote	ART/Char/Monster/Monster_Thoarder_MuscleMan_NoWeapon_01/Monster_Thoarder_MuscleMan_NoWeapon_01	ART/Char/Monster/Monster_Thoarder_MuscleMan_NoWeapon_01/Monster_Thoarder_MuscleMan_NoWeapon_01_Remote	4001	27.168	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1		0		ConfigMonster_Thoarder_MuscleMan_NoWeapon_01		sentry02					22010010	75	22010010	50	22010010	25	22010020					25030101	1	Thoarder_MuscleMan_NoWeapon_01	50601		1	8
25060102	(test)Rongshi(稻妻前置任务）	ART/Char/Monster/Monster_Thoarder_MuscleMan_NoWeapon_01/Monster_Thoarder_MuscleMan_NoWeapon_01_02	ART/Char/Monster/Monster_Thoarder_MuscleMan_NoWeapon_01/Monster_Thoarder_MuscleMan_NoWeapon_01_02_Remote	ART/Char/Monster/Monster_Thoarder_MuscleMan_NoWeapon_01/Monster_Thoarder_MuscleMan_NoWeapon_01	ART/Char/Monster/Monster_Thoarder_MuscleMan_NoWeapon_01/Monster_Thoarder_MuscleMan_NoWeapon_01_Remote	4001	27.168	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_MuscleMan_NoWeapon_02	1106,1019	sentry02					22010010	75	22010010	50	22010010	25	22010020					25030101	1	Monster_Thoarder_MuscleMan_NoWeapon_01_02	50601		1	8
25070101	(test)盗宝团肌肉男单手锤	ART/Char/Monster/Monster_Thoarder_MuscleMan_Hammer_01/Monster_Thoarder_MuscleMan_Hammer_01	ART/Char/Monster/Monster_Thoarder_MuscleMan_Hammer_01/Monster_Thoarder_MuscleMan_Hammer_01_Remote	ART/Char/Monster/Monster_Thoarder_MuscleMan_Hammer_01/Monster_Thoarder_MuscleMan_Hammer_01	ART/Char/Monster/Monster_Thoarder_MuscleMan_Hammer_01/Monster_Thoarder_MuscleMan_Hammer_01_Remote	4001	27.168	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1		0		ConfigMonster_Thoarder_MuscleMan_Hammer_01		sentry02		50004038			22010010	75	22010010	50	22010010	25	22010020					25030101	1	Thoarder_MuscleMan_Hammer_01	50701		1	8
25090101	傀儡将军	ART/Char/Monster/Monster_Samurai_Ningyo_01/Monster_Samurai_Ningyo_01	ART/Char/Monster/Monster_Samurai_Ningyo_01/Monster_Samurai_Ningyo_01_Remote	ART/Char/Monster/Monster_Samurai_Ningyo_01/Monster_Samurai_Ningyo_01	ART/Char/Monster/Monster_Samurai_Ningyo_01/Monster_Samurai_Ningyo_01_Remote	4001	271.68	100.48	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	2		2		ConfigMonster_Samurai_Ningyo_01	5013	sentry02					22010030	75	22010030	50	22010030	25	22010040			1		25090101	1		50901	1	7	1
25090102	傀儡将军-风分身	ART/Char/Monster/Monster_Samurai_Ningyo_02/Monster_Samurai_Ningyo_02	ART/Char/Monster/Monster_Samurai_Ningyo_02/Monster_Samurai_Ningyo_02_Remote	ART/Char/Monster/Monster_Samurai_Ningyo_02/Monster_Samurai_Ningyo_02	ART/Char/Monster/Monster_Samurai_Ningyo_02/Monster_Samurai_Ningyo_02_Remote	4001	217.344	62.8	500	0	0	0	0.1	0.1	0.1	0.1	0.3	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	2		2		ConfigMonster_Samurai_Ningyo_02	5015	sentry02					22010030	75	22010030	50	22010030	25	22010040			1		25090101	1		50901		7	2
25090103	傀儡将军-冰分身	ART/Char/Monster/Monster_Samurai_Ningyo_03/Monster_Samurai_Ningyo_03	ART/Char/Monster/Monster_Samurai_Ningyo_03/Monster_Samurai_Ningyo_03_Remote	ART/Char/Monster/Monster_Samurai_Ningyo_03/Monster_Samurai_Ningyo_03	ART/Char/Monster/Monster_Samurai_Ningyo_03/Monster_Samurai_Ningyo_03_Remote	4001	217.344	62.8	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.3	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	2		2		ConfigMonster_Samurai_Ningyo_03		sentry02					22010030	75	22010030	50	22010030	25	22010040			1		25090101	1		50901		7	2
25090104	傀儡将军-面具分身	ART/Char/Monster/Monster_Samurai_Ningyo_04/Monster_Samurai_Ningyo_04	ART/Char/Monster/Monster_Samurai_Ningyo_04/Monster_Samurai_Ningyo_04_Remote	ART/Char/Monster/Monster_Samurai_Ningyo_04/Monster_Samurai_Ningyo_04	ART/Char/Monster/Monster_Samurai_Ningyo_04/Monster_Samurai_Ningyo_04_Remote	4001	217.344	62.8	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	2		2		ConfigMonster_Samurai_Ningyo_04		sentry02					22010030	75	22010030	50	22010030	25	22010040			1		25090101	1		50901		7	2
26010101	冰骗骗花	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01_Remote	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01_Remote	4001	40.752	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.5	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Mimik_Ice_01		sentry02					22010016	75	22010016	50	22010016	25	22010036					26010101	1		60101		1	2
26010102	冰骗骗花（雪山活动）	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01_Remote	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01_Remote	4001	40.752	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.5	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0	SubFieldDrop_Mimik_Ice	ConfigMonster_Mimik_Ice_01	5008	sentry02					22010016	75	22010016	50	22010016	25	22010036					26010101	1		60101		1	2
26010201	火骗骗花	ART/Char/Monster/Monster_Mimik_Fire_01/Monster_Mimik_Fire_01	ART/Char/Monster/Monster_Mimik_Fire_01/Monster_Mimik_Fire_01_Remote	ART/Char/Monster/Monster_Mimik_Fire_01/Monster_Mimik_Fire_01	ART/Char/Monster/Monster_Mimik_Fire_01/Monster_Mimik_Fire_01_Remote	4001	40.752	25.12	500	0	0	0	0.5	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Mimik_Fire_01		sentry02					22010011	75	22010011	50	22010011	25	22010031					26010101	1		60102		1	2
26020101	急冻树	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01_Remote	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01_Remote	4001	95.088	62.8	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.7	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	2		2		ConfigMonster_Regisvine_Ice_01		sentry02					22010036	75	22010036	50	22010036	25	22010036			1		26020101	1		60201	1	7	1
26020102	急冻树（雪山活动）	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01_Remote	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01_Remote	4001	149.424	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.7	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	2		2		ConfigMonster_Regisvine_Ice_01	5007	sentry02					22010036	75	22010036	50	22010036	25	22010036			1		26020101	101		60201	1	7	1
26020201	爆炎树	ART/Char/Monster/Monster_Regisvine_Fire_01/Monster_Regisvine_Fire_01	ART/Char/Monster/Monster_Regisvine_Fire_01/Monster_Regisvine_Fire_01_Remote	ART/Char/Monster/Monster_Regisvine_Fire_01/Monster_Regisvine_Fire_01	ART/Char/Monster/Monster_Regisvine_Fire_01/Monster_Regisvine_Fire_01_Remote	4001	95.088	62.8	500	0	0	0	0.7	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	2		2		ConfigMonster_Regisvine_Fire_01		sentry02					22010031	75	22010031	50	22010031	25	22010031			1		26020101	1		60202	1	7	1
26030101	幼岩龙蜥	ART/Char/Monster/Monster_Wyrm_Rock/Monster_Wyrm_Rock	ART/Char/Monster/Monster_Wyrm_Rock/Monster_Wyrm_Rock_Remote	ART/Char/Monster/Monster_Wyrm_Rock/Monster_Wyrm_Rock	ART/Char/Monster/Monster_Wyrm_Rock/Monster_Wyrm_Rock_Remote	4001	40.752	30.144	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	1		1		ConfigMonster_Wyrm_Rock		sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60301		2	3
26040101	岩龙蜥-水	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	4001	108.672	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	1		1		ConfigMonster_Drake_Rock	60401	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60401		4	2
26040102	岩龙蜥-火	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	4001	108.672	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	1		1		ConfigMonster_Drake_Rock	60402	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60401		4	2
26040103	岩龙蜥-冰	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	4001	108.672	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	1		1		ConfigMonster_Drake_Rock	60403	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60401		4	2
26040104	岩龙蜥-电	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	4001	108.672	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	1		1		ConfigMonster_Drake_Rock	60404	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60401		4	2
26050101	古岩龙蜥-水	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	4001	407.52	50.24	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	2		2		ConfigMonster_Drake_Primo_Rock	60501	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60501	1	7	1
26050201	古岩龙蜥-火	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	4001	407.52	50.24	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	2		2		ConfigMonster_Drake_Primo_Rock	60502	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60501	1	7	1
26050301	古岩龙蜥-冰	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	4001	407.52	50.24	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	2		2		ConfigMonster_Drake_Primo_Rock	60503	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60501	1	7	1
26050401	古岩龙蜥-电	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	4001	407.52	50.24	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	2		2		ConfigMonster_Drake_Primo_Rock	60504	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60501	1	7	1
26050501	古岩龙蜥-活动	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	4001	407.52	50.24	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	2		2		ConfigMonster_Drake_Primo_Rock	60505	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60501	1	7	1
26060101	雷萤	ART/Char/Monster/Monster_Cicin_Thunder_01/Monster_Cicin_Thunder_01	ART/Char/Monster/Monster_Cicin_Thunder_01/Monster_Cicin_Thunder_01_Remote	ART/Char/Monster/Monster_Cicin_Thunder_01/Monster_Cicin_Thunder_01	ART/Char/Monster/Monster_Cicin_Thunder_01/Monster_Cicin_Thunder_01_Remote	4001	6.792	10.048	500	0	0	0	0.1	0.1	0.1	0.5	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.5	0	1		0		ConfigMonster_Cicin_Thunder_01		assist01					22010014	60	0	0	0	0	22010014					26060101	1		60601		1	8
26060201	水萤	ART/Char/Monster/Monster_Cicin_Water_01/Monster_Cicin_Water_01	ART/Char/Monster/Monster_Cicin_Water_01/Monster_Cicin_Water_01_Remote	ART/Char/Monster/Monster_Cicin_Water_01/Monster_Cicin_Water_01	ART/Char/Monster/Monster_Cicin_Water_01/Monster_Cicin_Water_01_Remote	4001	6.792	10.048	500	0	0	0	0.1	0.1	0.5	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.5	0	1		0		ConfigMonster_Cicin_Water_01		assist01					22010012	60	0	0	0	0	22010012					26060201	1		60602		1	8
26060301	冰萤	ART/Char/Monster/Monster_Cicin_Ice_01/Monster_Cicin_Ice_01	ART/Char/Monster/Monster_Cicin_Ice_01/Monster_Cicin_Ice_01_Remote	ART/Char/Monster/Monster_Cicin_Ice_01/Monster_Cicin_Ice_01	ART/Char/Monster/Monster_Cicin_Ice_01/Monster_Cicin_Ice_01_Remote	4001	6.792	10.048	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.5	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.5	0	1		0		ConfigMonster_Cicin_Ice_01		assist01					22010016	60	0	0	0	0	22010016					26060301	1		60603		1	8
21010102	丘丘人（塔防）	ART/Char/Monster/Monster_Hili_None_01/Monster_Hili_None_01	ART/Char/Monster/Monster_Hili_None_01/Monster_Hili_None_01_Remote	ART/Char/Monster/Monster_Hili_None_01/Monster_Hili_None_01	ART/Char/Monster/Monster_Hili_None_01/Monster_Hili_None_01_Remote	4001	13.584	22.608	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	空手	0		ConfigMonster_Hili_None_01	4001,4122	sentry02	1												1			21010101	102		10101		1	0
21020102	木盾丘丘暴徒（塔防）	ART/Char/Monster/Monster_Brute_None_Shield/Monster_Brute_None_Shield	ART/Char/Monster/Monster_Brute_None_Shield/Monster_Brute_None_Shield_Remote	ART/Char/Monster/Monster_Brute_None_Shield/Monster_Brute_None_Shield	ART/Char/Monster/Monster_Brute_None_Shield/Monster_Brute_None_Shield_Remote	4001	40.752	30.144	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	1	木盾	1		ConfigMonster_Brute_None_Shield	1014,4001,4122	scout01			50004012										1	1		21020101	102		10201		2	0
21020203	火斧丘丘暴徒（塔防）	ART/Char/Monster/Monster_Brute_None_Axe/Monster_Brute_None_Axe	ART/Char/Monster/Monster_Brute_None_Axe/Monster_Brute_None_Axe_Remote	ART/Char/Monster/Monster_Brute_None_Axe/Monster_Brute_None_Axe	ART/Char/Monster/Monster_Brute_None_Axe/Monster_Brute_None_Axe_Remote	4001	27.168	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	火斧	1		ConfigMonster_Brute_None_Axe	2001,4001,4122	scout01		50004013											1	1		21020201	102		10202		2	0
21020302	岩盾丘丘暴徒（塔防）	ART/Char/Monster/Monster_Brute_None_Shield/Monster_Brute_None_Shield	ART/Char/Monster/Monster_Brute_None_Shield/Monster_Brute_None_Shield_Remote	ART/Char/Monster/Monster_Brute_None_Shield/Monster_Brute_None_Shield	ART/Char/Monster/Monster_Brute_None_Shield/Monster_Brute_None_Shield_Remote	4001	40.752	30.144	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	1	岩盾	1		ConfigMonster_Brute_None_Shield	1014,4001,4122	scout01			50004022										1	1		21020101	102		10203		2	0
